Gene,T-Value for Class MGL
U89336_cds7_at,2.01358239286
X99268_at,2.01303419453
HG4169-HT4439_s_at,2.01268384978
L78833_cds4_at,2.01249443771
Z12830_at,2.01238349929
U51010_s_at,2.01231545175
D78151_at,2.01080028143
M97815_at,2.0101181851
U04810_at,2.00860174577
X57809_s_at,2.00768327513
M24398_at,2.00713343372
M31932_at,2.00684579501
X04741_at,2.0066452392
X79984_at,2.00528539019
U02687_at,2.0045877893
U31201_cds1_at,2.00432217787
D21337_at,2.00357865825
X86098_at,2.00221720627
HG3125-HT3301_s_at,1.99949644527
D88613_at,1.9974145872
M24351_cds2_at,1.99737792649
M99564_at,1.99737354224
L77701_at,1.99598793931
X02404_at,1.99585779239
M14123_xpt4_at,1.99561135123
X52520_at,1.99474342115
U09716_s_at,1.99471467311
D38449_at,1.99433420347
Z81326_at,1.99387432432
U90437_at,1.99284292785
U09178_s_at,1.99238069782
HG2147-HT2217_r_at,1.99217869654
L41268_f_at,1.99082826329
L31573_at,1.98901471336
U55853_at,1.98815206468
U37529_at,1.9881430343
X64177_f_at,1.98538745647
X16665_at,1.98433787912
M97925_rna1_at,1.98272169462
U00954_at,1.98246431443
U60060_at,1.98190904158
M63262_at,1.98090407088
K03021_at,1.98030174347
U57317_at,1.97950032036
J04760_at,1.9782571527
U50330_at,1.97628833908
U08021_at,1.9761393311
M61733_at,1.97573500048
AB000462_at,1.97555991684
HG1437-HT1437_s_at,1.97267224388
M62424_at,1.97172122447
X17576_at,1.97071559473
U47927_at,1.97043807692
X65550_at,1.96770906547
U28251_cds2_at,1.96761828262
M36089_at,1.96590227309
Y07701_at,1.9653275056
L35546_at,1.96523292927
L15296_s_at,1.96494364298
L05500_at,1.96363855112
X52943_at,1.96353732109
U22431_s_at,1.96342261571
M83088_at,1.96304108494
M69039_at,1.96288205373
L08904_at,1.96286076916
S72370_at,1.96072937638
S72904_at,1.96062973455
X91117_rna1_at,1.960605511
U39226_at,1.95989704787
X13589_at,1.95814749426
Y09305_at,1.95653240433
D86968_at,1.95551199435
U62389_at,1.95411078083
Z69030_s_at,1.95373870969
M69177_at,1.95305755821
X72012_at,1.95016521535
D67029_at,1.95012137151
U44839_at,1.94928916552
D14812_at,1.94756585471
X57129_at,1.94641447487
M22638_at,1.94453331546
U22029_f_at,1.94447512015
L19161_at,1.94436712133
M24351_cds3_s_at,1.94358093032
X66401_cds1_at,1.94203885542
L11238_s_at,1.94198308213
U71087_at,1.94108361318
U07000_cds4_at,1.94076838707
D26561_cds2_at,1.94009852944
M57732_at,1.93668466642
L38503_at,1.93600197435
AF015913_at,1.93509993755
HG909-HT909_at,1.93477911336
U67614_at,1.93357690949
U66838_at,1.93291901269
U94332_at,1.93244799505
M93143_at,1.93241758901
L38820_at,1.93239499208
AC002073_cds1_at,1.93150867386
K03430_at,1.93053151685
U07681_at,1.92816011714
D50640_at,1.92756205464
X66362_at,1.92526292605
U41737_at,1.92369988331
X07876_at,1.92349536174
M96859_at,1.92315924489
Y10204_at,1.92257208825
M77481_rna1_f_at,1.92161250841
X79353_at,1.91991729503
X87344_cds10_at,1.9194937402
U92015_at,1.91927263379
X95632_s_at,1.91925981581
U50553_at,1.91855525738
HG4462-HT4731_at,1.91788127775
Z80780_f_at,1.91783612467
U28049_at,1.91765018396
U29656_at,1.91712143022
X76104_at,1.9166660595
U22398_at,1.91651260365
M55543_at,1.91643791941
U08998_at,1.9144472951
D26361_at,1.91431081448
M22612_f_at,1.91398410396
S83198_at,1.91321067542
J03909_at,1.91232980858
Y09321_at,1.91194145536
M97936_at,1.91097012271
HG2261-HT2351_s_at,1.90923229448
HG4606-HT5011_at,1.90919803149
M30838_at,1.90844492847
U73704_at,1.90766864276
U37055_rna1_s_at,1.90690831518
U22178_s_at,1.90547967068
X03656_rna1_at,1.90401266204
M26004_s_at,1.90369149498
D87443_at,1.9025214442
X57303_at,1.90230228587
Z48199_at,1.90182815359
L05147_at,1.90125969389
U71364_at,1.90019851347
Z83742_at,1.89979776716
HG1614-HT1614_at,1.89914524447
D13644_at,1.89909775295
U89922_s_at,1.89898809028
X93512_at,1.89880713523
U21689_at,1.89648236031
HG2175-HT2245_s_at,1.89613562826
J05125_at,1.89581476831
U85943_at,1.89580775744
X92110_at,1.89507646171
U00944_at,1.8939023091
X14690_s_at,1.89285829268
X64559_at,1.89207517103
X58288_at,1.89110442065
U05237_at,1.89069312753
S76942_s_at,1.88913559011
Y11306_rna1_at,1.88860443385
U88629_at,1.88697330184
L12468_at,1.88678186856
U25041_at,1.88633497602
U10473_s_at,1.8854554826
M31994_at,1.88537801769
D11428_at,1.88519061136
U01828_at,1.88451782014
X63359_at,1.88347340127
Y00503_at,1.88239241961
K03431_cds1_at,1.87959733607
U49070_at,1.87775361768
X69111_at,1.87727347413
U41068_cds2_s_at,1.87721452575
J00306_at,1.87457591602
S56151_s_at,1.87290971215
U04520_at,1.8722678623
HG3254-HT3431_at,1.8716258489
D16469_at,1.87100022517
X15525_rna1_at,1.87052258118
X72632_s_at,1.87046181502
M36200_at,1.87010024358
U28369_at,1.86812275033
AF000562_at,1.86775704402
S73205_at,1.86753101713
HG3242-HT4231_s_at,1.86614650475
S81439_at,1.86586044048
M97676_at,1.8653118679
M64231_rna1_at,1.86455664339
HG371-HT26388_at,1.86359750035
D00726_at,1.86341417406
S74728_at,1.86233763218
U29615_at,1.86193354099
V00594_at,1.86134317511
U66198_at,1.86059267437
L25798_at,1.86039322401
D43949_at,1.86020375436
U81262_at,1.85983736924
U48405_at,1.85896392252
M96233_s_at,1.85893753313
X54867_s_at,1.85795971165
HG315-HT315_at,1.85725654926
L16862_at,1.8565374154
M92642_at,1.85590087608
J00116_s_at,1.85564874162
X90568_at,1.85547012027
M22919_rna2_at,1.85510919213
X72879_at,1.85305137545
M33680_at,1.85227281258
U88964_at,1.85225776783
X57579_s_at,1.85107430574
HG172-HT3924_at,1.85100740465
HG2564-HT2660_s_at,1.84937838179
L13720_at,1.84873178515
M83712_s_at,1.84666737398
D13305_at,1.84588744749
X81636_at,1.84547249917
U31903_s_at,1.84504602243
M93221_at,1.84385559923
D49394_at,1.84368851879
X04445_rna1_s_at,1.84367726483
U45285_at,1.8420896025
X71428_at,1.83860300845
M37984_rna1_at,1.83675344035
U96922_at,1.83440792465
D50495_at,1.8333347854
M17183_s_at,1.83268011001
M89470_s_at,1.83178155408
X07743_at,1.83032431109
U61263_at,1.83031614519
X05232_at,1.82987505221
M69023_at,1.82938393636
M17886_at,1.82884272336
U65932_at,1.82725999444
U31986_at,1.82623871874
M11313_s_at,1.82577913467
M60721_at,1.82534271248
U66464_at,1.82523467444
Z22970_at,1.82462830214
M17466_at,1.8231740992
X58431_rna2_s_at,1.82296414604
L08424_at,1.82225753247
D13640_at,1.82112603537
X99802_at,1.82064726661
D12485_at,1.82064555073
U07418_at,1.81974039683
M54992_at,1.8192738134
X58528_s_at,1.81888628357
M55284_at,1.81698733731
X98482_r_at,1.81673754006
X87241_at,1.81610568385
HG2981-HT3938_s_at,1.81507590016
L35240_at,1.81366153643
M63175_at,1.8124145969
D49387_at,1.81166738389
HG921-HT3995_at,1.81048697256
X56687_s_at,1.80975489326
Z97054_xpt2_at,1.80874646406
X17098_at,1.80797002242
HG3945-HT4215_at,1.80722090347
M22960_at,1.80702720528
U52112_rna1_at,1.80632239522
X76770_at,1.80499218168
S69189_at,1.8029574392
U91616_at,1.80066753532
M31724_at,1.80063957966
X02160_at,1.79964757276
X00274_at,1.79890793132
X98178_s_at,1.79876153633
L19711_at,1.79810538214
U58034_at,1.79797701317
M87499_at,1.79674277499
X02750_at,1.79644401791
U25128_at,1.79595177817
L43579_s_at,1.7943151517
X06256_at,1.79367470279
L38025_at,1.79366293828
HG180-HT180_at,1.79361675962
X98507_at,1.79251103984
S62904_s_at,1.79051441641
J04456_at,1.78858126656
M37721_at,1.7866514412
D42043_at,1.78656362351
D26443_at,1.78602989482
U30894_at,1.78481782633
U49188_at,1.78244136835
U59058_s_at,1.7818243195
D16581_at,1.78124389676
X95648_at,1.78083611393
D63412_at,1.7780956927
M22348_s_at,1.77802296981
U26174_at,1.77800216842
U80811_at,1.77750081322
D87743_at,1.77656349192
X01038_rna1_s_at,1.77613508728
L43366_at,1.77580216919
U59748_at,1.77567044369
J03801_f_at,1.77511208916
L35594_at,1.7738922894
HG4683-HT5108_s_at,1.77372764188
L76517_at,1.77346239057
U25975_at,1.77321000383
D00654_at,1.77259088872
AC000064_cds1_at,1.77071956112
HG2981-HT3125_s_at,1.76739130828
D29958_at,1.7673337268
U17195_at,1.76679126499
X15393_rna1_at,1.76676820137
U72671_at,1.76665804321
L00137_cds1_at,1.76649769653
M33552_at,1.7661110423
HG907-HT907_at,1.76582171419
HG3954-HT4224_s_at,1.76464582114
L24804_at,1.76370654864
Z14000_at,1.76337524054
M92357_at,1.76307931687
M91438_at,1.76268026249
U73682_at,1.76248637251
HG142-HT142_at,1.76118524092
D38024_at,1.76028888516
L36861_at,1.75974104198
M63256_at,1.75901061511
U39447_at,1.75837515812
U83411_at,1.7574291988
Z26491_s_at,1.75662942463
M26958_s_at,1.75646650339
Z11685_s_at,1.75538600135
J02963_at,1.75315953733
X72308_at,1.7526932221
M22430_at,1.75211983195
U34976_at,1.75201357309
U72209_at,1.75193363281
U00672_at,1.75159241047
X74039_at,1.75122507636
M59815_at,1.74991837092
D30036_at,1.74959272233
D31883_at,1.74925854248
U07132_at,1.74795916224
U52696_s_at,1.747330103
Z31690_s_at,1.74633579166
M19507_at,1.74597757987
U15173_at,1.74420165601
Y00414_s_at,1.7433654092
L78132_at,1.74295783647
AC002115_rna2_at,1.74266087782
U12767_at,1.7419897394
U95019_s_at,1.74182421891
D86980_at,1.74181503494
U80456_at,1.74090532396
U55764_at,1.74085774666
L20860_at,1.7400211334
M31166_at,1.73923161126
Z29090_at,1.73846230872
L42452_at,1.73816735846
S60415_at,1.73788934117
D87002_cds2_at,1.73642632067
D79984_s_at,1.73572458354
D10922_s_at,1.73561609929
X82676_at,1.7353773196
D16532_at,1.73495191039
U25988_at,1.73322576494
M74719_at,1.73320063349
S78296_at,1.73294662254
L40402_at,1.73135334641
L40377_at,1.73130098396
L09708_at,1.72977686976
D79206_s_at,1.72901820437
U79289_at,1.7280666825
X89426_at,1.72800112405
HG2414-HT2510_s_at,1.7276213788
L10665_at,1.72691713266
D26535_s_at,1.72685029017
M69225_at,1.72507027223
U33447_at,1.72464880868
M19828_s_at,1.72456642471
U03735_f_at,1.72313927687
M69066_at,1.72273499758
HG2147-HT2217_at,1.72148066107
D87845_at,1.72127141293
X93499_at,1.7206388221
Z11502_at,1.71979018011
M27533_s_at,1.71924707732
L13923_at,1.71809019788
U83246_at,1.71774762939
M28983_at,1.71669954359
L25080_at,1.71541345633
X17360_rna1_at,1.71522522793
HG3942-HT4212_at,1.71427499586
M60052_at,1.71391781333
L20826_at,1.71390097128
U49928_at,1.71263918638
U85245_at,1.71174733747
X06268_at,1.71155458385
U65002_at,1.71149676659
U76456_at,1.71148212461
X77383_at,1.7114625348
HG2197-HT2267_s_at,1.71045473103
M89914_s_at,1.71043626628
U90905_at,1.71043399762
HG3432-HT3621_at,1.71007103135
M20777_at,1.70984394817
U66702_at,1.70851438409
X57809_at,1.70831215356
U89336_cds6_at,1.7079141951
U79275_at,1.70781861131
D13146_cds1_at,1.70669996321
HG4638-HT5050_at,1.70654137511
D42087_at,1.70610341356
S57153_s_at,1.70609582377
U43408_at,1.70605167543
X02176_s_at,1.70583831921
J00148_cds2_f_at,1.70487221688
Z25521_s_at,1.70425793107
M57293_at,1.70367130339
J03634_at,1.70220445385
D25215_at,1.70194597978
U36341_rna1_at,1.70105559231
U60975_at,1.70102164693
U76369_at,1.70086304242
U83463_at,1.69977643866
HG2841-HT2968_s_at,1.69974405544
X77094_at,1.69960980747
D86096_cds3_at,1.69767692905
U73936_at,1.69693706151
U59321_at,1.69692993206
HG1205-HT1205_at,1.69570409966
U28281_at,1.69551087538
Y07512_at,1.69544630966
J03027_at,1.69507267245
X58079_at,1.69383445294
D63506_at,1.69379867343
M33772_s_at,1.69300435605
X87838_at,1.69192953197
U77665_at,1.69000366211
HG2264-HT2360_at,1.68995368077
D26135_at,1.68861789251
HG2465-HT4871_at,1.68723573827
U66497_at,1.68675157823
X74837_at,1.68546117493
S41458_at,1.68369600201
J04469_at,1.68336719426
M81057_at,1.68282766435
M33318_r_at,1.68212684191
U35048_at,1.68110546894
L29217_at,1.68067365816
M26683_at,1.68064703831
U35835_s_at,1.68006541272
U56833_at,1.68004701359
U09860_at,1.67981197242
M74290_at,1.67964836277
M34516_at,1.6789927152
L40636_at,1.67875976374
Z32765_at,1.67872936255
X99393_s_at,1.67784011138
M24900_at,1.67744428266
U14550_at,1.67640419496
L14778_s_at,1.67331175991
U93237_rna2_at,1.67276158631
HG4757-HT5207_s_at,1.67258059718
M62400_at,1.6715717187
D84307_at,1.67052420514
M15856_at,1.66918679619
M64936_at,1.66869936225
D29805_at,1.66788897095
L35253_s_at,1.66750752833
X80199_at,1.66742773366
U37707_at,1.66721776444
D87127_at,1.66689109372
X15875_at,1.66633720884
M79463_s_at,1.6660837284
HG831-HT831_at,1.66587241015
X14448_at,1.66572913299
U50360_s_at,1.66364182154
X98307_at,1.66363803707
M91036_rna1_at,1.66243096145
L39060_at,1.6617260486
AB000905_at,1.66118849611
X74295_at,1.6603584069
Y10202_at,1.66011937707
M64082_at,1.65958555064
X82629_at,1.65925613961
M59830_at,1.65906928547
X99657_at,1.65905320712
Y10506_at,1.65875368036
U30828_at,1.65714525664
X83490_s_at,1.65645040526
HG1751-HT1768_at,1.65538180119
L27559_s_at,1.65536477478
D13168_at,1.65476405512
M88468_at,1.65417070775
J02843_at,1.65347347411
D89052_at,1.65321749613
D80002_at,1.65185077148
D14694_at,1.65176635369
Y10375_s_at,1.65171540254
X52426_s_at,1.65170190162
S80267_s_at,1.65088530713
U01691_s_at,1.64979825081
M64788_at,1.64901571166
X07820_at,1.6483177562
X54936_at,1.6482794746
L46720_s_at,1.64782894193
U09210_at,1.64562581527
D50919_at,1.64498760667
U62432_at,1.64435419214
X92689_at,1.64431932397
S79281_at,1.64167437586
U03494_at,1.64009111609
K01160_s_at,1.63952564315
M11321_at,1.63931373161
J02973_rna1_at,1.63863328957
U22961_s_at,1.63676337522
X83441_at,1.63546002603
U60115_at,1.63503640315
X71129_at,1.63463534476
D82343_at,1.63311155444
Z11933_at,1.63306129612
L07033_at,1.63280516423
X54741_at,1.63075501296
M21494_at,1.6297353723
D87116_at,1.62875092004
X59065_at,1.62755014739
D63486_at,1.6267566046
D63160_at,1.62520014684
X87852_at,1.62427636032
J00219_s_at,1.62284557375
U61734_s_at,1.61950802932
U70451_at,1.61912150662
L12392_at,1.61849340943
S82075_at,1.61600899696
X78121_at,1.61464049078
U79296_at,1.6124167927
U08989_at,1.60999752909
U36787_at,1.60842661266
U76366_s_at,1.60787349701
X96783_rna1_at,1.60736409264
U00946_at,1.60640879308
X78565_at,1.60614762808
U79302_at,1.60386221065
HG4677-HT5102_s_at,1.60224096031
U78735_at,1.60130596853
U11862_s_at,1.59953706189
HG3417-HT3600_s_at,1.59869973557
U78876_at,1.59860459974
D38047_at,1.59826225462
HG1496-HT1496_s_at,1.59761501003
M81933_at,1.59730745803
X14085_s_at,1.59692132083
U96136_at,1.59353247021
U40434_at,1.59313996034
S78187_at,1.59276642235
M59979_at,1.59265314193
S77154_s_at,1.5925543664
D31797_at,1.59149495729
L42611_f_at,1.59103158588
M88579_at,1.59042061157
Z12962_at,1.5889854601
U65918_f_at,1.58812575334
M58459_at,1.58803893862
M23254_at,1.58638348517
V01510_rna1_at,1.5862334335
L05072_s_at,1.58603113253
S76756_s_at,1.58428831051
M24248_at,1.58343157369
U60276_at,1.58234525861
M18255_cds2_s_at,1.58180108649
U28015_at,1.58149145891
X70476_at,1.57979136632
D25274_at,1.57973467313
U18467_at,1.57934970653
X98225_at,1.57895512099
M14123_xpt3_at,1.57659909353
Z48314_s_at,1.57612503797
L36922_at,1.57601537949
HG4052-HT4322_at,1.57418801053
Y08766_s_at,1.57399460494
U50136_rna1_at,1.57306871193
X98206_at,1.5716469431
J03474_at,1.57159679263
J03278_at,1.57050082259
M31774_s_at,1.56938009194
U65581_at,1.56753329888
X65962_s_at,1.56558632729
K03494_s_at,1.56430762618
U08191_s_at,1.56348075793
X56677_at,1.56336262423
S69265_s_at,1.56152159458
X79204_at,1.5603281722
X61587_at,1.55971920618
X59434_at,1.55858651155
X82125_at,1.55788406368
U29171_at,1.55681756883
L34219_at,1.55510509361
U19495_s_at,1.55505770573
U83192_at,1.55495328955
U79293_at,1.55457680422
U65676_at,1.55262004702
X98176_at,1.55143609857
L11353_at,1.54985210689
L14927_at,1.54755551096
X02419_rna1_s_at,1.54753554798
M10014_cds1_at,1.54626795272
D63481_at,1.5448136321
U73167_cds5_at,1.54435427834
X92493_s_at,1.54424167003
AB000410_s_at,1.54420348868
X84195_at,1.54417642325
J05249_at,1.54405199341
HG2566-HT4792_r_at,1.54261658893
U18235_at,1.54007196589
D79998_at,1.53957520519
D31767_at,1.53795307208
X89399_s_at,1.53481620887
M36284_s_at,1.53479868928
M57423_f_at,1.53327929546
M23263_at,1.53327598734
M80244_at,1.53200117716
D32002_s_at,1.53181532667
X99459_at,1.53046182907
X97444_f_at,1.53033211677
U15174_at,1.52767303055
AF006087_at,1.52708032847
M77140_at,1.5267895927
U70064_s_at,1.52579381993
X06948_at,1.5257778241
L36645_at,1.52543277499
X78338_at,1.52531564855
U05681_s_at,1.52469778871
U71601_at,1.52385445399
D50915_at,1.52353229496
X77753_at,1.52187926766
X62515_s_at,1.52100562373
L05515_at,1.52088145219
U08316_at,1.52039332563
U05861_at,1.51910264437
D59253_at,1.51861849679
L20316_at,1.51837217599
HG1763-HT1780_s_at,1.51782531204
D29675_at,1.51778333726
S83364_at,1.51687290427
U23435_s_at,1.51659801589
M60314_at,1.5157527794
M74491_at,1.51459079
M99487_at,1.51445259681
HG1699-HT1704_s_at,1.51356880186
HG273-HT273_s_at,1.51353271726
U65785_at,1.51347678219
Y10141_s_at,1.5124606612
U20158_at,1.51138424905
S71824_at,1.5108554024
M16937_at,1.51007931785
D49958_at,1.50707689279
X73501_at,1.50606375287
U89012_at,1.50556495307
HG2874-HT3018_at,1.50419847611
L40393_at,1.50360197138
M65062_at,1.50340453332
X86163_at,1.50294260693
HG2510-HT2606_at,1.50258933388
U83598_s_at,1.50043804257
U52830_at,1.50012566865
Y10571_at,1.4992764801
U68111_at,1.49919168964
X66533_at,1.49818109325
U46006_s_at,1.49811287858
U14528_at,1.49629290274
L12168_at,1.49340920903
M37815_cds1_at,1.49307410003
M12174_at,1.4926267477
V00594_s_at,1.49234888775
AC000066_at,1.48983573509
L13939_s_at,1.48968372615
L39833_at,1.48903946488
J05008_at,1.48867569562
K02215_at,1.48724578616
X52773_at,1.48573220731
L40407_at,1.48453355519
U04840_at,1.4841821224
D26070_at,1.48350029929
M57710_at,1.48209644798
U52518_at,1.48159306561
HG2755-HT2862_at,1.48119753232
X60483_at,1.48025765906
HG2999-HT4756_s_at,1.48015239838
D28137_at,1.47958855191
X14474_at,1.47911814393
U14577_s_at,1.47879483973
U26914_at,1.47878945022
D10523_at,1.47824926894
S62027_s_at,1.47796015008
X93996_rna1_at,1.47746379188
M90656_at,1.47715819138
D14134_at,1.47700051461
U69546_at,1.47684011041
U66033_at,1.47607676283
D25217_at,1.47546203563
X68688_rna1_s_at,1.47544798845
U89942_at,1.47522682156
X76383_at,1.47520971832
S75295_at,1.47453984037
D63878_at,1.47431849568
X58529_at,1.47335574287
D80011_at,1.4728979914
M93283_at,1.47278997348
X63575_s_at,1.47137961821
U73499_at,1.47104812042
M22489_at,1.4707638361
U60808_s_at,1.47004330095
HG2059-HT2114_at,1.47000583349
D00017_at,1.46741698593
J05037_at,1.46667954431
Z49194_at,1.46645358599
M83363_at,1.46380560644
M95627_at,1.45958397425
U23752_at,1.4587015899
S66541_s_at,1.45763976589
U40371_at,1.45742935038
X02874_at,1.45659891806
S78271_s_at,1.45576293228
HG2271-HT2367_at,1.45472001101
M94345_at,1.45365373993
D42039_at,1.45317305095
Z15005_at,1.452428398
M15395_at,1.45212928111
D21241_xpt1_s_at,1.45197206398
M60331_at,1.45194155362
X98260_at,1.45165716011
X80507_at,1.44666821313
U38372_at,1.44585650802
X68487_at,1.44509573657
Y07828_at,1.44428448695
U93091_at,1.44353745141
D87469_at,1.44245517702
X05409_at,1.44222525141
M29458_at,1.44137549349
U09196_at,1.4399159126
D14878_at,1.4391277383
L29433_at,1.43869910498
U82256_at,1.43760238492
D29640_s_at,1.43740484371
U00968_at,1.43697283307
X99947_at,1.43685381032
U49260_at,1.43599202067
HG417-HT417_s_at,1.43417590446
M14539_at,1.43321232206
J05070_at,1.43319334802
U33837_at,1.43174401171
M82809_at,1.42966454723
X61755_rna1_s_at,1.42923524403
X94563_xpt2_r_at,1.42819890065
X66839_at,1.42818642912
AB000467_at,1.42642580216
HG4188-HT4458_at,1.42632654523
X51441_at,1.42474865342
M83772_at,1.42467263022
D13628_at,1.42416907139
U40279_at,1.42316603393
HG2271-HT2367_s_at,1.42245872151
U34879_rna1_at,1.42124368394
X60992_at,1.42091502587
X66894_s_at,1.42064360306
L78833_cds2_at,1.4194298318
X74764_at,1.41908761472
U09937_rna1_s_at,1.41881139819
U53446_at,1.41875323401
M22324_at,1.41871443842
L26584_s_at,1.418540129
U66061_cds3_at,1.41813526644
U13220_at,1.41806906356
S68134_s_at,1.41791699094
Y10659_at,1.41773440712
L12350_at,1.41364228707
S77361_at,1.41347597534
HG2479-HT2575_s_at,1.41146746982
J02923_at,1.41114815213
S82471_s_at,1.40965687408
Y09561_at,1.40948314475
D00749_s_at,1.40848579693
D21089_at,1.40843640902
D00860_at,1.40686122054
X93920_at,1.40600403254
X16707_at,1.40580827013
U76272_at,1.40432492893
D87433_at,1.40379553946
J04605_at,1.4025354989
L20688_at,1.40241960131
D32050_at,1.40237133914
X83301_s_at,1.40207334931
X73874_at,1.40155878733
Z79693_s_at,1.40133107495
X83535_s_at,1.3993709426
D86981_at,1.39882157578
U74324_at,1.39820933575
U16306_at,1.39785796342
D28589_at,1.39737327805
U80034_at,1.39736353178
U18244_at,1.39481423696
M30607_s_at,1.39427100056
L49173_f_at,1.39138494391
HG3342-HT3519_s_at,1.39024754804
X86401_s_at,1.3900381264
HG1996-HT2044_at,1.39001136145
M97287_at,1.38990125525
D63484_at,1.38893332737
L41066_at,1.38860877379
M95740_at,1.38751955819
L38928_at,1.38668348905
D84454_at,1.38549299213
X14346_at,1.38391942375
L09209_s_at,1.38334713121
HG3502-HT3696_at,1.38329566104
X16064_at,1.38295357882
S81294_at,1.38187496426
M84349_at,1.38035491243
Y10812_at,1.37980225575
X16663_at,1.37942772581
X68242_at,1.37941425582
U77180_at,1.37850043973
M98539_at,1.37811790037
U22662_at,1.37773317467
M55047_at,1.37640784878
S72043_rna1_at,1.37628560233
L07807_s_at,1.37579614942
L76571_at,1.37344498046
U24685_at,1.37060087717
X68486_at,1.37059986079
X17094_at,1.37039611171
U78678_at,1.37029063508
D50924_at,1.37015338249
Z14978_at,1.36586232203
L29306_s_at,1.36555238541
S83390_s_at,1.36219567173
U53442_at,1.36187327886
S72503_s_at,1.36153402315
L40366_at,1.36143084164
U31875_at,1.36093274738
S67156_at,1.35993492428
HG870-HT870_at,1.35894040578
D87468_at,1.35852848558
U47926_at,1.35692878301
U91931_at,1.35635766087
L38933_rna1_at,1.35578460328
U14417_at,1.35495873891
Z48510_at,1.35309085738
U64871_at,1.35271422365
D29013_at,1.3516940572
U12424_s_at,1.35160587858
M68907_s_at,1.35108424272
HG2707-HT2803_at,1.35106423383
X99076_rna1_at,1.35052592192
X51420_at,1.35011970437
HG3565-HT3768_at,1.34739978723
D14689_at,1.3469216867
Z79581_at,1.34614636387
X72841_at,1.34611513697
M34175_at,1.34505562144
M72885_rna1_s_at,1.34358412538
M16714_at,1.34348490532
U90543_s_at,1.34241192709
X57110_s_at,1.34077419687
D42046_at,1.34069991552
U61374_at,1.34060882018
D28915_at,1.34043067736
X66360_at,1.33634942006
L10284_at,1.33625046146
U28150_at,1.33573564874
M25897_at,1.33380995824
U14407_at,1.33352619251
M64934_at,1.33162247112
M20218_at,1.33162004986
S81944_at,1.33143312292
X74987_s_at,1.33119191608
L20814_at,1.33004956474
Y10615_at,1.33000615795
L20852_at,1.32948692445
Y12556_at,1.32905740113
D14659_at,1.32813054296
L07044_at,1.32784586618
J02876_at,1.32749971218
S68805_at,1.32733566437
L11372_at,1.32727160083
M13982_at,1.32677435025
HG2709-HT2805_at,1.32671378543
X70070_at,1.32646883291
U36798_at,1.32641856208
U68030_at,1.32612864783
U52154_at,1.32585024797
HG3517-HT3711_at,1.32527840109
U06233_at,1.32442690248
U79242_at,1.32366432854
J04809_rna1_at,1.32312165579
U60269_cds3_at,1.32242155678
L32137_at,1.32222209911
X80822_at,1.3218952381
S82198_at,1.32064239789
U36501_at,1.32032177203
M84332_at,1.31845702792
L04656_at,1.31805751766
X54489_rna1_at,1.31735574668
Y00264_at,1.31518393358
D89858_at,1.31414574129
U90544_at,1.31361073734
HG174-HT174_at,1.31349505334
D43767_at,1.31194694705
U79272_at,1.31183227201
L37360_s_at,1.3114017353
Y08200_at,1.31041819807
X97544_at,1.31006161993
S79048_at,1.30929267496
U77413_at,1.30779795346
U28043_at,1.30777193125
Z00010_at,1.30751165402
X14445_at,1.30693510202
U57057_at,1.30678359178
S58733_at,1.30669663876
U34605_at,1.30613989282
X99350_rna1_at,1.30528558273
U56244_at,1.30518476922
X57348_s_at,1.30474863654
U55936_at,1.30358667923
X89267_at,1.30164149436
M89955_at,1.29977337852
X02530_at,1.29941223426
HG2663-HT2759_at,1.29827189453
U11690_at,1.29647784006
U95020_at,1.29523014299
X62320_at,1.29347113804
U90550_at,1.29274355301
U49187_at,1.28703071799
U54644_s_at,1.28567885927
L10403_at,1.28546377231
M18079_at,1.28511977118
U27330_at,1.28272069981
D13540_at,1.28131663639
X54131_at,1.28083392483
L12060_s_at,1.28057288725
U51432_at,1.27993860712
D28364_at,1.27912844409
M60298_at,1.27911377982
X72304_at,1.27764371324
U77827_at,1.27752106988
U89717_at,1.27700872191
U31449_at,1.27644073877
U33838_s_at,1.2761024041
Y00970_at,1.2754261814
M61199_at,1.27426521703
M74088_s_at,1.27365314198
L20941_at,1.27364845382
Y10518_at,1.2729906307
L27479_at,1.26930278375
U49835_s_at,1.26772311619
HG3998-HT4268_at,1.26701405432
U57341_at,1.26676847272
U27109_at,1.26637281137
D88270_at,1.26621257185
AF001548_rna1_at,1.26593203847
U67156_at,1.26521616215
J04990_at,1.26462105982
D49728_at,1.26295661362
D82070_at,1.26294415093
U41635_at,1.26216214239
L05624_s_at,1.26211683585
X76942_s_at,1.26099160084
X89986_s_at,1.25974099397
U79298_at,1.25928832749
M33374_at,1.25743323686
S72869_at,1.25691533067
L20469_s_at,1.25643357718
X80198_at,1.25638630175
M27891_at,1.25589598481
S49592_s_at,1.25548452134
U51003_s_at,1.25443290536
D55638_at,1.25424601868
U21943_at,1.25400473046
M21904_at,1.25314496961
M68895_rna1_at,1.2499216693
D28588_at,1.2487271845
D25218_at,1.2483479553
M54995_at,1.24702033119
X56741_at,1.24693671696
U13896_at,1.24547979977
M84526_at,1.24415352686
U53830_at,1.24302014673
D16827_s_at,1.24269898357
U19147_s_at,1.24212450953
AB000816_s_at,1.24201824936
X80818_at,1.24169873108
L11284_at,1.24109054459
D14533_at,1.24020341002
D25248_at,1.23891777963
D87458_at,1.23857101953
U82108_s_at,1.23850094173
J03764_at,1.23634646724
